bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank
V000082,411138,9657,Harold H. Velde,Q5661051,kg:/m/038h_m,Harold,Velde,'1910-04-01',M,rep,'1951-01-03','1953-01-03',IL,,Republican,20973,18,Himmel,,,,,,,,,,,,,,,
V000082,411138,9657,Harold H. Velde,Q5661051,kg:/m/038h_m,Harold,Velde,'1910-04-01',M,rep,'1953-01-03','1955-01-03',IL,,Republican,20973,18,Himmel,,,,,,,,,,,,,,,
V000082,411138,9657,Harold H. Velde,Q5661051,kg:/m/038h_m,Harold,Velde,'1910-04-01',M,rep,'1955-01-05','1957-01-03',IL,,Republican,20973,18,Himmel,,,,,,,,,,,,,,,
B000276,401270,550,John V. Beamer,Q1701988,kg:/m/02rkg_4,John,Beamer,'1896-11-17',M,rep,'1951-01-03','1953-01-03',IN,,Republican,9133,5,Valentine,,,,,,,,,,,,,,,
B000276,401270,550,John V. Beamer,Q1701988,kg:/m/02rkg_4,John,Beamer,'1896-11-17',M,rep,'1953-01-03','1955-01-03',IN,,Republican,9133,5,Valentine,,,,,,,,,,,,,,,
B000276,401270,550,John V. Beamer,Q1701988,kg:/m/02rkg_4,John,Beamer,'1896-11-17',M,rep,'1955-01-05','1957-01-03',IN,,Republican,9133,5,Valentine,,,,,,,,,,,,,,,
B000276,401270,550,John V. Beamer,Q1701988,kg:/m/02rkg_4,John,Beamer,'1896-11-17',M,rep,'1957-01-03','1959-01-03',IN,,Republican,9133,5,Valentine,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1941-01-03','1943-01-03',IA,,Republican,11694,6,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1943-01-06','1945-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1945-01-03','1947-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1947-01-03','1949-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1949-01-03','1951-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1951-01-03','1953-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1953-01-03','1955-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1955-01-05','1957-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
C000993,403101,2256,Paul Cunningham (politician),Q383072,kg:/m/02rk81f,Paul,Cunningham,'1890-06-15',M,rep,'1957-01-03','1959-01-03',IA,,Republican,11694,5,Harvey,,,,,,,,,,,,,,,
H000275,405150,4134,Robert Dinsmore Harrison,Q541602,kg:/m/0b48mt,Robert,Harrison,'1897-01-26',M,rep,'1951-01-03','1953-01-03',NE,,Republican,14623,3,Dinsmore,,,,,,,,,,,,,,,
H000275,405150,4134,Robert Dinsmore Harrison,Q541602,kg:/m/0b48mt,Robert,Harrison,'1897-01-26',M,rep,'1953-01-03','1955-01-03',NE,,Republican,14623,3,Dinsmore,,,,,,,,,,,,,,,
H000275,405150,4134,Robert Dinsmore Harrison,Q541602,kg:/m/0b48mt,Robert,Harrison,'1897-01-26',M,rep,'1955-01-05','1957-01-03',NE,,Republican,14623,3,Dinsmore,,,,,,,,,,,,,,,
H000275,405150,4134,Robert Dinsmore Harrison,Q541602,kg:/m/0b48mt,Robert,Harrison,'1897-01-26',M,rep,'1957-01-03','1959-01-03',NE,,Republican,14623,3,Dinsmore,,,,,,,,,,,,,,,
M000609,407598,6389,William E. McVey,Q8008276,kg:/m/07g630,William,McVey,'1885-12-13',M,rep,'1951-01-03','1953-01-03',IL,,Republican,18088,4,Estus,,,,,,,,,,,,,,,
M000609,407598,6389,William E. McVey,Q8008276,kg:/m/07g630,William,McVey,'1885-12-13',M,rep,'1953-01-03','1955-01-03',IL,,Republican,18088,4,Estus,,,,,,,,,,,,,,,
M000609,407598,6389,William E. McVey,Q8008276,kg:/m/07g630,William,McVey,'1885-12-13',M,rep,'1955-01-05','1957-01-03',IL,,Republican,18088,4,Estus,,,,,,,,,,,,,,,
M000609,407598,6389,William E. McVey,Q8008276,kg:/m/07g630,William,McVey,'1885-12-13',M,rep,'1957-01-03','1959-01-03',IL,,Republican,18088,4,Estus,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1943-01-06','1945-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1945-01-03','1947-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1947-01-03','1949-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1949-01-03','1951-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1951-01-03','1953-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1953-01-03','1955-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1955-01-05','1957-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000715,407697,6474,Arthur L. Miller,Q710259,kg:/m/09_l8w,Arthur,Miller,'1892-05-24',M,rep,'1957-01-03','1959-01-03',NE,,Republican,18227,4,Lewis,,,,,,,,,,,,,,,
M000935,407904,6664,Albert P. Morano,Q2638558,kg:/m/02rgv0d,Albert,Morano,'1908-01-18',M,rep,'1951-01-03','1953-01-03',CT,,Republican,18506,4,Paul,,,,,,,,,,,,,,,
M000935,407904,6664,Albert P. Morano,Q2638558,kg:/m/02rgv0d,Albert,Morano,'1908-01-18',M,rep,'1953-01-03','1955-01-03',CT,,Republican,18506,4,Paul,,,,,,,,,,,,,,,
M000935,407904,6664,Albert P. Morano,Q2638558,kg:/m/02rgv0d,Albert,Morano,'1908-01-18',M,rep,'1955-01-05','1957-01-03',CT,,Republican,18506,4,Paul,,,,,,,,,,,,,,,
M000935,407904,6664,Albert P. Morano,Q2638558,kg:/m/02rgv0d,Albert,Morano,'1908-01-18',M,rep,'1957-01-03','1959-01-03',CT,,Republican,18506,4,Paul,,,,,,,,,,,,,,,
N000017,408110,6851,Will E. Neal,Q1362171,kg:/m/02rzb63,William,Neal,'1875-10-14',M,rep,'1953-01-03','1955-01-03',WV,,Republican,18857,4,Elmer,,,,,,,,,,,,,,,
N000017,408110,6851,Will E. Neal,Q1362171,kg:/m/02rzb63,William,Neal,'1875-10-14',M,rep,'1957-01-03','1959-01-03',WV,,Republican,18857,4,Elmer,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1939-01-03','1941-01-03',IA,,Republican,22667,4,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1941-01-03','1943-01-03',IA,,Republican,22667,4,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1943-01-06','1945-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1945-01-03','1947-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1947-01-03','1949-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1949-01-03','1951-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1951-01-03','1953-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1953-01-03','1955-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1955-01-05','1957-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
T000028,410617,9168,Henry O. Talle,Q1607098,kg:/m/02rk7jy,Henry,Talle,'1892-01-12',M,rep,'1957-01-03','1959-01-03',IA,,Republican,22667,2,Oscar,,,,,,,,,,,,,,,
C000383,402522,1717,George H. Christopher,Q1311139,kg:/m/02rx0pz,George,Christopher,'1888-12-09',M,rep,'1949-01-03','1951-01-03',MO,,Democrat,10933,6,Henry,,,,,,,,,,,,,,,
C000383,402522,1717,George H. Christopher,Q1311139,kg:/m/02rx0pz,George,Christopher,'1888-12-09',M,rep,'1955-01-05','1957-01-03',MO,,Democrat,10933,4,Henry,,,,,,,,,,,,,,,
C000383,402522,1717,George H. Christopher,Q1311139,kg:/m/02rx0pz,George,Christopher,'1888-12-09',M,rep,'1957-01-03','1959-01-03',MO,,Democrat,10933,4,Henry,,,,,,,,,,,,,,,
C000383,402522,1717,George H. Christopher,Q1311139,kg:/m/02rx0pz,George,Christopher,'1888-12-09',M,rep,'1959-01-07','1961-01-03',MO,,Democrat,10933,4,Henry,,,,,,,,,,,,,,,
M000449,407448,6253,Donald McGinley,Q1240134,kg:/m/09mwxc,Donald,McGinley,'1920-06-30',M,rep,'1959-01-07','1961-01-03',NE,,Democrat,17886,4,Francis,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1931-12-07','1933-03-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1933-03-09','1935-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1935-01-03','1937-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1937-01-05','1939-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1939-01-03','1941-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1949-01-03','1951-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1951-01-03','1953-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1953-01-03','1955-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1955-01-05','1957-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1957-01-03','1959-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
P000408,408801,7506,James G. Polk,Q6134380,kg:/m/0bjvmn,James,Polk,'1896-10-06',M,rep,'1959-01-07','1961-01-03',OH,,Democrat,19786,6,Gould,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1937-01-05','1939-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1939-01-03','1941-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1941-01-03','1943-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1943-01-06','1945-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1945-01-03','1947-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1947-01-03','1949-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1949-01-03','1951-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1951-01-03','1953-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1953-01-03','1955-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1955-01-05','1957-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1957-01-03','1959-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
R000132,409111,7799,Edward Herbert Rees,Q1292528,kg:/m/02rmb0m,Edward,Rees,'1886-06-03',M,rep,'1959-01-07','1961-01-03',KS,,Republican,20245,4,Herbert,,,,,,,,,,,,,,,
W000675,411827,10308,Leonard G. Wolf,Q1818969,kg:/m/02rk7xz,Leonard,Wolf,'1925-10-29',M,rep,'1959-01-07','1961-01-03',IA,,Democrat,24021,2,George,,,,,,,,,,,,,,,
A000094,400752,82,Hugh Quincy Alexander,Q263283,kg:/m/04gpr_,Hugh,Alexander,'1911-08-07',M,rep,'1953-01-03','1955-01-03',NC,,Democrat,8389,9,Quincy,,,,,,,,,,,,,,,
A000094,400752,82,Hugh Quincy Alexander,Q263283,kg:/m/04gpr_,Hugh,Alexander,'1911-08-07',M,rep,'1955-01-05','1957-01-03',NC,,Democrat,8389,9,Quincy,,,,,,,,,,,,,,,
A000094,400752,82,Hugh Quincy Alexander,Q263283,kg:/m/04gpr_,Hugh,Alexander,'1911-08-07',M,rep,'1957-01-03','1959-01-03',NC,,Democrat,8389,9,Quincy,,,,,,,,,,,,,,,
A000094,400752,82,Hugh Quincy Alexander,Q263283,kg:/m/04gpr_,Hugh,Alexander,'1911-08-07',M,rep,'1959-01-07','1961-01-03',NC,,Democrat,8389,9,Quincy,,,,,,,,,,,,,,,
A000094,400752,82,Hugh Quincy Alexander,Q263283,kg:/m/04gpr_,Hugh,Alexander,'1911-08-07',M,rep,'1961-01-03','1963-01-03',NC,,Democrat,8389,9,Quincy,,,,,,,,,,,,,,,
D000575,403678,10515,Edwin Russell Durno,Q1294946,kg:/m/02pjh43,Edwin,Durno,'1899-01-26',M,rep,'1961-01-03','1963-01-03',OR,,Republican,12541,4,Russell,,,,,,,,,,,,,,,
M000052,407080,5912,Donald H. Magnuson,Q1239926,kg:/m/02rmn16,Donald,Magnuson,'1911-03-07',M,rep,'1953-01-03','1955-01-03',WA,,Democrat,17393,7,Hammer,,,,,,,,,,,,,,,
M000052,407080,5912,Donald H. Magnuson,Q1239926,kg:/m/02rmn16,Donald,Magnuson,'1911-03-07',M,rep,'1955-01-05','1957-01-03',WA,,Democrat,17393,7,Hammer,,,,,,,,,,,,,,,
M000052,407080,5912,Donald H. Magnuson,Q1239926,kg:/m/02rmn16,Donald,Magnuson,'1911-03-07',M,rep,'1957-01-03','1959-01-03',WA,,Democrat,17393,7,Hammer,,,,,,,,,,,,,,,
M000052,407080,5912,Donald H. Magnuson,Q1239926,kg:/m/02rmn16,Donald,Magnuson,'1911-03-07',M,rep,'1959-01-07','1961-01-03',WA,,Democrat,17393,7,Hammer,,,,,,,,,,,,,,,
M000052,407080,5912,Donald H. Magnuson,Q1239926,kg:/m/02rmn16,Donald,Magnuson,'1911-03-07',M,rep,'1961-01-03','1963-01-03',WA,,Democrat,17393,7,Hammer,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1945-01-03','1947-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1947-01-03','1949-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1951-01-03','1953-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1953-01-03','1955-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1955-01-05','1957-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1957-01-03','1959-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1959-01-07','1961-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
R000260,409235,7908,John J. Riley,Q1228596,kg:/m/02rtqp5,John,Riley,'1895-02-01',M,rep,'1961-01-03','1963-01-03',SC,,Democrat,20408,2,Jacob,,,,,,,,,,,,,,,
S000138,409646,8270,Andrew Frank Schoeppel,Q187983,kg:/m/03cxnr,Andrew,Schoeppel,'1894-11-23',M,sen,'1949-01-03','1955-01-03',KS,2,Republican,,,Frank,,,,,,,,,,,,,,,
S000138,409646,8270,Andrew Frank Schoeppel,Q187983,kg:/m/03cxnr,Andrew,Schoeppel,'1894-11-23',M,sen,'1955-01-05','1961-01-03',KS,2,Republican,,,Frank,,,,,,,,,,,,,,,
S000138,409646,8270,Andrew Frank Schoeppel,Q187983,kg:/m/03cxnr,Andrew,Schoeppel,'1894-11-23',M,sen,'1961-01-03','1962-01-21',KS,2,Republican,,,Frank,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1951-01-03','1953-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1953-01-03','1955-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1955-01-05','1957-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1957-01-03','1959-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1959-01-07','1961-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1961-01-03','1963-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
F000283,404233,3286,Tic Forrester,Q1329407,kg:/m/02rl0tw,Elijah,Forrester,'1896-08-16',M,rep,'1963-01-09','1965-01-03',GA,,Democrat,13329,3,Lewis,,,,,,,,,,,,,,,
K000298,406454,5349,Victor A. Knox,Q2522166,kg:/m/0289649,Victor,Knox,'1899-01-13',M,rep,'1953-01-03','1955-01-03',MI,,Republican,16453,11,Alfred,,,,,,,,,,,,,,,
K000298,406454,5349,Victor A. Knox,Q2522166,kg:/m/0289649,Victor,Knox,'1899-01-13',M,rep,'1955-01-05','1957-01-03',MI,,Republican,16453,11,Alfred,,,,,,,,,,,,,,,
K000298,406454,5349,Victor A. Knox,Q2522166,kg:/m/0289649,Victor,Knox,'1899-01-13',M,rep,'1957-01-03','1959-01-03',MI,,Republican,16453,11,Alfred,,,,,,,,,,,,,,,
K000298,406454,5349,Victor A. Knox,Q2522166,kg:/m/0289649,Victor,Knox,'1899-01-13',M,rep,'1959-01-07','1961-01-03',MI,,Republican,16453,11,Alfred,,,,,,,,,,,,,,,
K000298,406454,5349,Victor A. Knox,Q2522166,kg:/m/0289649,Victor,Knox,'1899-01-13',M,rep,'1961-01-03','1963-01-03',MI,,Republican,16453,11,Alfred,,,,,,,,,,,,,,,
K000298,406454,5349,Victor A. Knox,Q2522166,kg:/m/0289649,Victor,Knox,'1899-01-13',M,rep,'1963-01-09','1965-01-03',MI,,Republican,16453,11,Alfred,,,,,,,,,,,,,,,
P000349,408746,7450,J. L. Pilcher,Q1700826,kg:/m/02rk0wt,John,Pilcher,'1898-08-27',M,rep,'1953-01-03','1955-01-03',GA,,Democrat,19712,2,Leonard,,,,,,,,,,,,,,,
P000349,408746,7450,J. L. Pilcher,Q1700826,kg:/m/02rk0wt,John,Pilcher,'1898-08-27',M,rep,'1955-01-05','1957-01-03',GA,,Democrat,19712,2,Leonard,,,,,,,,,,,,,,,
P000349,408746,7450,J. L. Pilcher,Q1700826,kg:/m/02rk0wt,John,Pilcher,'1898-08-27',M,rep,'1957-01-03','1959-01-03',GA,,Democrat,19712,2,Leonard,,,,,,,,,,,,,,,
P000349,408746,7450,J. L. Pilcher,Q1700826,kg:/m/02rk0wt,John,Pilcher,'1898-08-27',M,rep,'1959-01-07','1961-01-03',GA,,Democrat,19712,2,Leonard,,,,,,,,,,,,,,,
P000349,408746,7450,J. L. Pilcher,Q1700826,kg:/m/02rk0wt,John,Pilcher,'1898-08-27',M,rep,'1961-01-03','1963-01-03',GA,,Democrat,19712,2,Leonard,,,,,,,,,,,,,,,
P000349,408746,7450,J. L. Pilcher,Q1700826,kg:/m/02rk0wt,John,Pilcher,'1898-08-27',M,rep,'1963-01-09','1965-01-03',GA,,Democrat,19712,2,Leonard,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1941-01-03','1943-01-03',OK,,Democrat,23737,7,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1943-01-06','1945-01-03',OK,,Democrat,23737,7,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1945-01-03','1947-01-03',OK,,Democrat,23737,7,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1949-01-03','1951-01-03',OK,,Democrat,23737,7,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1951-01-03','1953-01-03',OK,,Democrat,23737,7,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1953-01-03','1955-01-03',OK,,Democrat,23737,6,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1955-01-05','1957-01-03',OK,,Democrat,23737,6,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1961-01-03','1963-01-03',OK,,Democrat,23737,6,Eugene,,,,,,,,,,,,,,,
W000439,411597,10085,Victor Wickersham,Q2522627,kg:/m/02rr70z,Victor,Wickersham,'1906-02-09',M,rep,'1963-01-09','1965-01-03',OK,,Democrat,23737,6,Eugene,,,,,,,,,,,,,,,
W000572,411727,10212,Earl Wilson (politician),Q1277195,kg:/m/026gn1x,Earl,Wilson,'1906-04-18',M,rep,'1941-01-03','1943-01-03',IN,,Republican,23894,9,,,,,,,,,,,,,,,,
W000572,411727,10212,Earl Wilson (politician),Q1277195,kg:/m/026gn1x,Earl,Wilson,'1906-04-18',M,rep,'1943-01-06','1945-01-03',IN,,Republican,23894,9,,,,,,,,,,,,,,,,
