bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank,caucus,end-type,twitter,facebook,youtube_id,twitter_id,youtube,instagram,instagram_id
L000397,400245,29504.0,Zoe Lofgren,Q218217,kg:/m/024t94,Zoe,Lofgren,'1947-12-21',F,rep,'2019-01-03','2021-01-03',CA,,Democrat,17087,19,,,,,,'00701',36520,21899,,Zoe Lofgren,Zoe Lofgren,N00007479,https://lofgren.house.gov,H4CA16049,345.0,,,,RepZoeLofgren,zoelofgren,UCOaQ79adORFcaTuJZoIFuZQ,267938462,RepZoeLofgren,,
L000576,412445,21150.0,Billy Long,Q863171,kg:/m/0ds17_9,Billy,Long,'1955-08-11',M,rep,'2011-01-05','2013-01-03',MO,,Republican,17328,7,,,,,,'02033',61880,123401,,,Billy Long,N00030676,http://long.house.gov/,H0MO07113,1455.0,,,,USRepLong,Rep.Billy.Long,UCLQcbyxpHXXAsUJckscQY8g,1444015610,MOdistrict7,,
L000576,412445,21150.0,Billy Long,Q863171,kg:/m/0ds17_9,Billy,Long,'1955-08-11',M,rep,'2013-01-03','2015-01-03',MO,,Republican,17328,7,,,,,,'02033',61880,123401,,,Billy Long,N00030676,http://long.house.gov,H0MO07113,1455.0,,,,USRepLong,Rep.Billy.Long,UCLQcbyxpHXXAsUJckscQY8g,1444015610,MOdistrict7,,
L000576,412445,21150.0,Billy Long,Q863171,kg:/m/0ds17_9,Billy,Long,'1955-08-11',M,rep,'2015-01-06','2017-01-03',MO,,Republican,17328,7,,,,,,'02033',61880,123401,,,Billy Long,N00030676,http://long.house.gov,H0MO07113,1455.0,,,,USRepLong,Rep.Billy.Long,UCLQcbyxpHXXAsUJckscQY8g,1444015610,MOdistrict7,,
L000576,412445,21150.0,Billy Long,Q863171,kg:/m/0ds17_9,Billy,Long,'1955-08-11',M,rep,'2017-01-03','2019-01-03',MO,,Republican,17328,7,,,,,,'02033',61880,123401,,,Billy Long,N00030676,https://long.house.gov,H0MO07113,1455.0,,,,USRepLong,Rep.Billy.Long,UCLQcbyxpHXXAsUJckscQY8g,1444015610,MOdistrict7,,
L000576,412445,21150.0,Billy Long,Q863171,kg:/m/0ds17_9,Billy,Long,'1955-08-11',M,rep,'2019-01-03','2021-01-03',MO,,Republican,17328,7,,,,,,'02033',61880,123401,,,Billy Long,N00030676,https://long.house.gov,H0MO07113,1455.0,,,,USRepLong,Rep.Billy.Long,UCLQcbyxpHXXAsUJckscQY8g,1444015610,MOdistrict7,,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'1989-01-03','1991-01-03',NY,,Democrat,17192,20,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'1991-01-03','1993-01-03',NY,,Democrat,17192,20,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'1993-01-05','1995-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'1995-01-04','1997-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'1997-01-07','1999-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'1999-01-06','2001-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2001-01-03','2003-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2003-01-07','2005-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://www.house.gov/lowey,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2005-01-04','2007-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://www.house.gov/lowey,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2007-01-04','2009-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://www.house.gov/lowey,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2009-01-06','2011-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://www.house.gov/lowey,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2011-01-05','2013-01-03',NY,,Democrat,17192,18,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://www.house.gov/lowey,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2013-01-03','2015-01-03',NY,,Democrat,17192,17,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://lowey.house.gov,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2015-01-06','2017-01-03',NY,,Democrat,17192,17,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,http://lowey.house.gov,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2017-01-03','2019-01-03',NY,,Democrat,17192,17,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,https://lowey.house.gov,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000480,400246,15612.0,Nita Lowey,Q460652,kg:/m/03tv8l,Nita,Lowey,'1937-07-05',F,rep,'2019-01-03','2021-01-03',NY,,Democrat,17192,17,M.,,,,,'00709',6110,26982,,Nita Lowey,Nita M. Lowey,N00001024,https://lowey.house.gov,H8NY20056,346.0,,,,NitaLowey,RepLowey,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,nitalowey,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'1993-05-10','1995-01-03',OK,,Republican,17205,6,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'1995-01-04','1997-01-03',OK,,Republican,17205,6,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'1997-01-07','1999-01-03',OK,,Republican,17205,6,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'1999-01-06','2001-01-03',OK,,Republican,17205,6,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2001-01-03','2003-01-03',OK,,Republican,17205,6,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2003-01-07','2005-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://www.house.gov/lucas,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2005-01-04','2007-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://www.house.gov/lucas,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2007-01-04','2009-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://www.house.gov/lucas,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2009-01-06','2011-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://www.house.gov/lucas,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2011-01-05','2013-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://www.house.gov/lucas,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2013-01-03','2015-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://lucas.house.gov,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2015-01-06','2017-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,http://lucas.house.gov,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2017-01-03','2019-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,https://lucas.house.gov,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000491,400247,29393.0,Frank Lucas (Oklahoma politician),Q246049,kg:/m/033tnk,Frank,Lucas,'1960-01-06',M,rep,'2019-01-03','2021-01-03',OK,,Republican,17205,3,D.,,,,,'00711',35692,27032,,Frank D. Lucas,Frank D. Lucas,N00005559,https://lucas.house.gov,H4OK06056,347.0,,,,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,
L000569,412292,20926.0,Blaine Luetkemeyer,Q522181,kg:/m/04ycpq1,Blaine,Luetkemeyer,'1952-05-07',M,rep,'2009-01-06','2011-01-03',MO,,Republican,17315,9,,,,,,'01931',1031348,20400,,,Blaine Luetkemeyer,N00030026,http://luetkemeyer.house.gov,H8MO09153,774.0,,,,RepBlaine,BlaineLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,
L000569,412292,20926.0,Blaine Luetkemeyer,Q522181,kg:/m/04ycpq1,Blaine,Luetkemeyer,'1952-05-07',M,rep,'2011-01-05','2013-01-03',MO,,Republican,17315,9,,,,,,'01931',1031348,20400,,,Blaine Luetkemeyer,N00030026,http://luetkemeyer.house.gov,H8MO09153,774.0,,,,RepBlaine,BlaineLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,
L000569,412292,20926.0,Blaine Luetkemeyer,Q522181,kg:/m/04ycpq1,Blaine,Luetkemeyer,'1952-05-07',M,rep,'2013-01-03','2015-01-03',MO,,Republican,17315,3,,,,,,'01931',1031348,20400,,,Blaine Luetkemeyer,N00030026,http://luetkemeyer.house.gov,H8MO09153,774.0,,,,RepBlaine,BlaineLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,
L000569,412292,20926.0,Blaine Luetkemeyer,Q522181,kg:/m/04ycpq1,Blaine,Luetkemeyer,'1952-05-07',M,rep,'2015-01-06','2017-01-03',MO,,Republican,17315,3,,,,,,'01931',1031348,20400,,,Blaine Luetkemeyer,N00030026,http://luetkemeyer.house.gov,H8MO09153,774.0,,,,RepBlaine,BlaineLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,
L000569,412292,20926.0,Blaine Luetkemeyer,Q522181,kg:/m/04ycpq1,Blaine,Luetkemeyer,'1952-05-07',M,rep,'2017-01-03','2019-01-03',MO,,Republican,17315,3,,,,,,'01931',1031348,20400,,,Blaine Luetkemeyer,N00030026,https://luetkemeyer.house.gov,H8MO09153,774.0,,,,RepBlaine,BlaineLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,
L000569,412292,20926.0,Blaine Luetkemeyer,Q522181,kg:/m/04ycpq1,Blaine,Luetkemeyer,'1952-05-07',M,rep,'2019-01-03','2021-01-03',MO,,Republican,17315,3,,,,,,'01931',1031348,20400,,,Blaine Luetkemeyer,N00030026,https://luetkemeyer.house.gov,H8MO09153,774.0,,,,RepBlaine,BlaineLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,
L000570,412293,20932.0,Ben Ray Luján,Q324256,kg:/m/0412qzq,Ben,Luján,'1972-06-07',M,rep,'2009-01-06','2011-01-03',NM,,Democrat,17317,3,Ray,,,,,'01939',1031351,102842,,,Ben Ray Luján,N00029562,http://lujan.house.gov,H8NM03196,775.0,,,,RepBenRayLujan,RepBenRayLujan,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789
L000570,412293,20932.0,Ben Ray Luján,Q324256,kg:/m/0412qzq,Ben,Luján,'1972-06-07',M,rep,'2011-01-05','2013-01-03',NM,,Democrat,17317,3,Ray,,,,,'01939',1031351,102842,,,Ben Ray Luján,N00029562,http://lujan.house.gov,H8NM03196,775.0,,,,RepBenRayLujan,RepBenRayLujan,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789
L000570,412293,20932.0,Ben Ray Luján,Q324256,kg:/m/0412qzq,Ben,Luján,'1972-06-07',M,rep,'2013-01-03','2015-01-03',NM,,Democrat,17317,3,Ray,,,,,'01939',1031351,102842,,,Ben Ray Luján,N00029562,http://lujan.house.gov,H8NM03196,775.0,,,,RepBenRayLujan,RepBenRayLujan,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789
L000570,412293,20932.0,Ben Ray Luján,Q324256,kg:/m/0412qzq,Ben,Luján,'1972-06-07',M,rep,'2015-01-06','2017-01-03',NM,,Democrat,17317,3,Ray,,,,,'01939',1031351,102842,,,Ben Ray Luján,N00029562,http://lujan.house.gov,H8NM03196,775.0,,,,RepBenRayLujan,RepBenRayLujan,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789
L000570,412293,20932.0,Ben Ray Luján,Q324256,kg:/m/0412qzq,Ben,Luján,'1972-06-07',M,rep,'2017-01-03','2019-01-03',NM,,Democrat,17317,3,Ray,,,,,'01939',1031351,102842,,,Ben Ray Luján,N00029562,https://lujan.house.gov,H8NM03196,775.0,,,,RepBenRayLujan,RepBenRayLujan,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789
L000570,412293,20932.0,Ben Ray Luján,Q324256,kg:/m/0412qzq,Ben,Luján,'1972-06-07',M,rep,'2019-01-03','2021-01-03',NM,,Democrat,17317,3,Ray,,,,,'01939',1031351,102842,,,Ben Ray Luján,N00029562,https://lujan.house.gov,H8NM03196,775.0,,,,RepBenRayLujan,RepBenRayLujan,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2001-10-23','2003-01-03',MA,,Democrat,17301,9,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2003-01-07','2005-01-03',MA,,Democrat,17301,9,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://www.house.gov/lynch,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2005-01-04','2007-01-03',MA,,Democrat,17301,9,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://www.house.gov/lynch,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2007-01-04','2009-01-03',MA,,Democrat,17301,9,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://www.house.gov/lynch,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2009-01-06','2011-01-03',MA,,Democrat,17301,9,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://www.house.gov/lynch,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2011-01-05','2013-01-03',MA,,Democrat,17301,9,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://www.house.gov/lynch,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2013-01-03','2015-01-03',MA,,Democrat,17301,8,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://lynch.house.gov,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2015-01-06','2017-01-03',MA,,Democrat,17301,8,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,http://lynch.house.gov,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2017-01-03','2019-01-03',MA,,Democrat,17301,8,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,https://lynch.house.gov,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
L000562,400249,20119.0,Stephen F. Lynch,Q2344921,kg:/m/028vsz,Stephen,Lynch,'1955-03-31',M,rep,'2019-01-03','2021-01-03',MA,,Democrat,17301,8,F.,,,,,'01686',1000222,4844,,Stephen Lynch,Stephen F. Lynch,N00013855,https://lynch.house.gov,H2MA09072|S0MA00083,348.0,,,,RepStephenLynch,repstephenlynch,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,repstephenlynch,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'1993-01-05','1995-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'1995-01-04','1997-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'1997-01-07','1999-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'1999-01-06','2001-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'2001-01-03','2003-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'2003-01-07','2005-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,http://www.house.gov/maloney,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
M000087,400251,29379.0,Carolyn Maloney,Q455833,kg:/m/03txd5,Carolyn,Maloney,'1946-02-19',F,rep,'2005-01-04','2007-01-03',NY,,Democrat,17437,14,B.,,,,,'00729',26162,26978,,Carolyn B. Maloney,Carolyn B. Maloney,N00000078,http://www.house.gov/maloney,H2NY14037,349.0,,,,RepMaloney,RepCarolynMaloney,,258900199,carolynbmaloney,repmaloney,
