bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,first,last,official_full,birthday,gender,type,start,end,state,district,party,url,class,state_rank,middle,nickname,suffix,caucus,end-type
M001156,'01792',,400644,N00026627,21031,H4NC10047,1007062,Patrick McHenry,18784,Patrick T. McHenry,650,20522,Q2057809,kg:/m/02b4rz,Patrick,McHenry,Patrick T. McHenry,'1975-10-22',M,rep,'2017-01-03','2019-01-03',NC,10,Republican,https://mchenry.house.gov,,,T.,,,,
M001156,'01792',,400644,N00026627,21031,H4NC10047,1007062,Patrick McHenry,18784,Patrick T. McHenry,650,20522,Q2057809,kg:/m/02b4rz,Patrick,McHenry,Patrick T. McHenry,'1975-10-22',M,rep,'2019-01-03','2021-01-03',NC,10,Republican,https://mchenry.house.gov,,,T.,,,,
M001180,'02074',,412487,N00031681,117396,H0WV01072,9269013,David McKinley,18830,David McKinley,1492,21188,Q1175610,kg:/m/0crj8tf,David,McKinley,David B. McKinley,'1947-03-28',M,rep,'2011-01-05','2013-01-03',WV,1,Republican,http://mckinley.house.gov/,,,B.,,,,
M001180,'02074',,412487,N00031681,117396,H0WV01072,9269013,David McKinley,18830,David McKinley,1492,21188,Q1175610,kg:/m/0crj8tf,David,McKinley,David B. McKinley,'1947-03-28',M,rep,'2013-01-03','2015-01-03',WV,1,Republican,http://mckinley.house.gov,,,B.,,,,
M001180,'02074',,412487,N00031681,117396,H0WV01072,9269013,David McKinley,18830,David McKinley,1492,21188,Q1175610,kg:/m/0crj8tf,David,McKinley,David B. McKinley,'1947-03-28',M,rep,'2015-01-06','2017-01-03',WV,1,Republican,http://mckinley.house.gov,,,B.,,,,
M001180,'02074',,412487,N00031681,117396,H0WV01072,9269013,David McKinley,18830,David McKinley,1492,21188,Q1175610,kg:/m/0crj8tf,David,McKinley,David B. McKinley,'1947-03-28',M,rep,'2017-01-03','2019-01-03',WV,1,Republican,https://mckinley.house.gov,,,B.,,,,
M001180,'02074',,412487,N00031681,117396,H0WV01072,9269013,David McKinley,18830,David McKinley,1492,21188,Q1175610,kg:/m/0crj8tf,David,McKinley,David B. McKinley,'1947-03-28',M,rep,'2019-01-03','2021-01-03',WV,1,Republican,https://mckinley.house.gov,,,B.,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2005-01-04','2007-01-03',WA,5,Republican,,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2007-01-04','2009-01-03',WA,5,Republican,http://mcmorris.house.gov,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2009-01-06','2011-01-03',WA,5,Republican,http://mcmorris.house.gov,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2011-01-05','2013-01-03',WA,5,Republican,http://mcmorris.house.gov,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2013-01-03','2015-01-03',WA,5,Republican,http://mcmorris.house.gov,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2015-01-06','2017-01-03',WA,5,Republican,http://mcmorris.house.gov,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2017-01-03','2019-01-03',WA,5,Republican,https://mcmorris.house.gov,,,,,,,
M001159,'01809',,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,20535,Q293343,kg:/m/03dlf3,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,'1969-05-22',F,rep,'2019-01-03','2021-01-03',WA,5,Republican,https://mcmorris.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2007-01-04','2009-01-03',CA,11,Democrat,http://mcnerney.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2009-01-06','2011-01-03',CA,11,Democrat,http://mcnerney.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2011-01-05','2013-01-03',CA,11,Democrat,http://mcnerney.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2013-01-03','2015-01-03',CA,9,Democrat,http://mcnerney.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2015-01-06','2017-01-03',CA,9,Democrat,http://mcnerney.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2017-01-03','2019-01-03',CA,9,Democrat,https://mcnerney.house.gov,,,,,,,
M001166,'01832',,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,20702,Q1344743,kg:/m/07zk65,Jerry,McNerney,Jerry McNerney,'1951-06-18',M,rep,'2019-01-03','2021-01-03',CA,9,Democrat,https://mcnerney.house.gov,,,,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'1997-01-07','1999-01-03',NY,6,Democrat,,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'1999-01-06','2001-01-03',NY,6,Democrat,,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2001-01-03','2003-01-03',NY,6,Democrat,,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2003-01-07','2005-01-03',NY,6,Democrat,http://www.house.gov/meeks,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2005-01-04','2007-01-03',NY,6,Democrat,http://www.house.gov/meeks,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2007-01-04','2009-01-03',NY,6,Democrat,http://www.house.gov/meeks,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2009-01-06','2011-01-03',NY,6,Democrat,http://www.house.gov/meeks,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2011-01-05','2013-01-03',NY,6,Democrat,http://www.house.gov/meeks,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2013-01-03','2015-01-03',NY,5,Democrat,http://meeks.house.gov,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2015-01-06','2017-01-03',NY,5,Democrat,http://meeks.house.gov,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2017-01-03','2019-01-03',NY,5,Democrat,https://meeks.house.gov,,,W.,,,,
M001137,'01506',,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,29776,Q1545391,kg:/m/024_3b,Gregory,Meeks,Gregory W. Meeks,'1953-09-25',M,rep,'2019-01-03','2021-01-03',NY,5,Democrat,https://meeks.house.gov,,,W.,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2005-01-04','2007-01-03',WI,4,Democrat,,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2007-01-04','2009-01-03',WI,4,Democrat,http://www.house.gov/gwenmoore,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2009-01-06','2011-01-03',WI,4,Democrat,http://www.house.gov/gwenmoore,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2011-01-05','2013-01-03',WI,4,Democrat,http://www.house.gov/gwenmoore,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2013-01-03','2015-01-03',WI,4,Democrat,http://gwenmoore.house.gov,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2015-01-06','2017-01-03',WI,4,Democrat,http://gwenmoore.house.gov,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2017-01-03','2019-01-03',WI,4,Democrat,https://gwenmoore.house.gov,,,,,,,
M001160,'01811',,400661,N00026914,3457,H4WI04183,42548,Gwen Moore,18792,Gwen Moore,666,20537,Q461698,kg:/m/04cvds,Gwen,Moore,Gwen Moore,'1951-04-18',F,rep,'2019-01-03','2021-01-03',WI,4,Democrat,https://gwenmoore.house.gov,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'1997-01-07','1999-01-03',KS,1,Republican,,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'1999-01-06','2001-01-03',KS,1,Republican,,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'2001-01-03','2003-01-03',KS,1,Republican,,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'2003-01-07','2005-01-03',KS,1,Republican,http://www.house.gov/moranks01,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'2005-01-04','2007-01-03',KS,1,Republican,http://www.house.gov/moranks01,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'2007-01-04','2009-01-03',KS,1,Republican,http://www.jerrymoran.house.gov,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,rep,'2009-01-06','2011-01-03',KS,1,Republican,http://www.jerrymoran.house.gov,,,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,sen,'2011-01-05','2017-01-03',KS,,Republican,http://www.moran.senate.gov,3,junior,,,,,
M000934,'01507',S347,400284,N00005282,542,H6KS01096|S0KS00091,45469,Jerry Moran,18505,Jerry Moran,379,29722,Q1365787,kg:/m/024s8t,Jerry,Moran,Jerry Moran,'1954-05-29',M,sen,'2017-01-03','2023-01-03',KS,,Republican,https://www.moran.senate.gov,3,junior,,,,,
M001153,'01694',S288,300075,N00026050,15841,S4AK00099,1004138,Lisa Murkowski,18778,Lisa Murkowski,595,40300,Q22360,kg:/m/0202kt,Lisa,Murkowski,Lisa Murkowski,'1957-05-22',F,sen,'2003-01-07','2005-01-03',AK,,Republican,http://murkowski.senate.gov/,3,,A.,,,,
M001153,'01694',S288,300075,N00026050,15841,S4AK00099,1004138,Lisa Murkowski,18778,Lisa Murkowski,595,40300,Q22360,kg:/m/0202kt,Lisa,Murkowski,Lisa Murkowski,'1957-05-22',F,sen,'2005-01-04','2011-01-03',AK,,Republican,http://murkowski.senate.gov/,3,,A.,,,,
M001153,'01694',S288,300075,N00026050,15841,S4AK00099,1004138,Lisa Murkowski,18778,Lisa Murkowski,595,40300,Q22360,kg:/m/0202kt,Lisa,Murkowski,Lisa Murkowski,'1957-05-22',F,sen,'2011-01-05','2017-01-03',AK,,Republican,https://www.murkowski.senate.gov,3,senior,A.,,,,
M001153,'01694',S288,300075,N00026050,15841,S4AK00099,1004138,Lisa Murkowski,18778,Lisa Murkowski,595,40300,Q22360,kg:/m/0202kt,Lisa,Murkowski,Lisa Murkowski,'1957-05-22',F,sen,'2017-01-03','2023-01-03',AK,,Republican,https://www.murkowski.senate.gov,3,senior,A.,,,,
M001169,'01837',S364,412194,N00027566,17189,H6CT05124|S2CT00132,1021270,Chris Murphy,18809,Christopher S. Murphy,681,20707,Q1077594,kg:/m/0cy_dh,Christopher,Murphy,Christopher Murphy,'1973-08-03',M,rep,'2007-01-04','2009-01-03',CT,5,Democrat,http://chrismurphy.house.gov,,,S.,,,,
M001169,'01837',S364,412194,N00027566,17189,H6CT05124|S2CT00132,1021270,Chris Murphy,18809,Christopher S. Murphy,681,20707,Q1077594,kg:/m/0cy_dh,Christopher,Murphy,Christopher Murphy,'1973-08-03',M,rep,'2009-01-06','2011-01-03',CT,5,Democrat,http://chrismurphy.house.gov,,,S.,,,,
M001169,'01837',S364,412194,N00027566,17189,H6CT05124|S2CT00132,1021270,Chris Murphy,18809,Christopher S. Murphy,681,20707,Q1077594,kg:/m/0cy_dh,Christopher,Murphy,Christopher Murphy,'1973-08-03',M,rep,'2011-01-05','2013-01-03',CT,5,Democrat,http://chrismurphy.house.gov,,,S.,,,,
M001169,'01837',S364,412194,N00027566,17189,H6CT05124|S2CT00132,1021270,Chris Murphy,18809,Christopher S. Murphy,681,20707,Q1077594,kg:/m/0cy_dh,Christopher,Murphy,Christopher Murphy,'1973-08-03',M,sen,'2013-01-03','2019-01-03',CT,,Democrat,https://www.murphy.senate.gov,1,junior,S.,,,,
M001169,'01837',S364,412194,N00027566,17189,H6CT05124|S2CT00132,1021270,Chris Murphy,18809,Christopher S. Murphy,681,20707,Q1077594,kg:/m/0cy_dh,Christopher,Murphy,Christopher Murphy,'1973-08-03',M,sen,'2019-01-03','2025-01-03',CT,,Democrat,https://www.murphy.senate.gov,1,junior,S.,,,,
M001111,'01409',S229,300076,N00007876,53358,S2WA00189,25277,Patty Murray,18715,Patty Murray,596,49308,Q258825,kg:/m/018qx5,Patty,Murray,Patty Murray,'1950-10-11',F,sen,'1993-01-05','1999-01-03',WA,,Democrat,,3,,,,,,
M001111,'01409',S229,300076,N00007876,53358,S2WA00189,25277,Patty Murray,18715,Patty Murray,596,49308,Q258825,kg:/m/018qx5,Patty,Murray,Patty Murray,'1950-10-11',F,sen,'1999-01-06','2005-01-03',WA,,Democrat,http://murray.senate.gov/,3,,,,,,
M001111,'01409',S229,300076,N00007876,53358,S2WA00189,25277,Patty Murray,18715,Patty Murray,596,49308,Q258825,kg:/m/018qx5,Patty,Murray,Patty Murray,'1950-10-11',F,sen,'2005-01-04','2011-01-03',WA,,Democrat,http://murray.senate.gov/,3,,,,,,
M001111,'01409',S229,300076,N00007876,53358,S2WA00189,25277,Patty Murray,18715,Patty Murray,596,49308,Q258825,kg:/m/018qx5,Patty,Murray,Patty Murray,'1950-10-11',F,sen,'2011-01-05','2017-01-03',WA,,Democrat,http://www.murray.senate.gov,3,senior,,,,,
M001111,'01409',S229,300076,N00007876,53358,S2WA00189,25277,Patty Murray,18715,Patty Murray,596,49308,Q258825,kg:/m/018qx5,Patty,Murray,Patty Murray,'1950-10-11',F,sen,'2017-01-03','2023-01-03',WA,,Democrat,https://www.murray.senate.gov/public,3,senior,,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'1992-11-03','1993-01-03',NY,17,Democrat,,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'1993-01-05','1995-01-03',NY,8,Democrat,,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'1995-01-04','1997-01-03',NY,8,Democrat,,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'1997-01-07','1999-01-03',NY,8,Democrat,,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'1999-01-06','2001-01-03',NY,8,Democrat,,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2001-01-03','2003-01-03',NY,8,Democrat,,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2003-01-07','2005-01-03',NY,8,Democrat,http://www.house.gov/nadler,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2005-01-04','2007-01-03',NY,8,Democrat,http://www.house.gov/nadler,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2007-01-04','2009-01-03',NY,8,Democrat,http://www.house.gov/nadler,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2009-01-06','2011-01-03',NY,8,Democrat,http://www.house.gov/nadler,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2011-01-05','2013-01-03',NY,8,Democrat,http://www.house.gov/nadler,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2013-01-03','2015-01-03',NY,10,Democrat,http://nadler.house.gov,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2015-01-06','2017-01-03',NY,10,Democrat,http://nadler.house.gov,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2017-01-03','2019-01-03',NY,10,Democrat,https://nadler.house.gov,,,L.,,,,
N000002,'00850',,400289,N00000939,26980,H2NY17071,26159,Jerry Nadler,18837,,385,29377,Q505598,kg:/m/03tk11,Jerrold,Nadler,Jerrold Nadler,'1947-06-13',M,rep,'2019-01-03','2021-01-03',NY,10,Democrat,https://nadler.house.gov,,,L.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'1999-01-06','2001-01-03',CA,34,Democrat,,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2001-01-03','2003-01-03',CA,34,Democrat,,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2003-01-07','2005-01-03',CA,38,Democrat,http://www.napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2005-01-04','2007-01-03',CA,38,Democrat,http://www.napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2007-01-04','2009-01-03',CA,38,Democrat,http://napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2009-01-06','2011-01-03',CA,38,Democrat,http://napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2011-01-05','2013-01-03',CA,38,Democrat,http://napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2013-01-03','2015-01-03',CA,32,Democrat,http://napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2015-01-06','2017-01-03',CA,32,Democrat,http://napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2017-01-03','2019-01-03',CA,32,Democrat,https://napolitano.house.gov,,,F.,,,,
N000179,'01602',,400290,N00006789,8393,H8CA34068,57873,Grace Napolitano,19055,,386,29903,Q469139,kg:/m/024v0s,Grace,Napolitano,Grace F. Napolitano,'1936-12-04',F,rep,'2019-01-03','2021-01-03',CA,32,Democrat,https://napolitano.house.gov,,,F.,,,,
